TIME,AIRLINE,FLIGHT_NUMBER,TRANSACTION,TERMINAL,GATE,REMARK,data_as_of,data_loaded_at
2025/07/20 11:47:00 AM,United,UA5958,DEP,3,F10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 09:09:00 AM,United,UA1449,ARR,2,D1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 11:44:00 PM,United,UA555,ARR,3,F21,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 09:43:00 PM,JetBlue,B6315,ARR,1,B6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 05:43:00 PM,British Airways,BA287,ARR,I,A9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 01:23:00 PM,United,UA5805,ARR,3,F9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 07:49:00 AM,JetBlue,B6316,DEP,1,B20,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 08:57:00 AM,United,UA2441,ARR,3,F12,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 06:03:00 AM,American,AA1198,DEP,1,B23,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 09:46:00 AM,United,UA1175,DEP,I,G13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 08:05:00 PM,American,AA2035,ARR,1,B26,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 01:22:00 PM,United,UA1333,DEP,3,F19,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 01:29:00 PM,DELTA,DL362,DEP,1,C7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 07:57:00 AM,Alaska,AS3463,ARR,1,B7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 08:51:00 AM,United,UA1954,DEP,3,E5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 05:12:00 PM,United,UA5720,DEP,3,E12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 12:08:00 PM,Alaska,AS3479,DEP,1,B8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 09:08:00 AM,United,UA784,DEP,3,F17,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 12:20:00 PM,United,UA1881,DEP,3,F11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 05:33:00 PM,Emirates,EK226,DEP,I,A6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 12:44:00 PM,JetBlue,B6216,DEP,1,B6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 08:07:00 PM,United,UA5349,ARR,3,F18,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 06:10:00 PM,IBERIA,IB356,DEP,I,A1,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 01:31:00 AM,Frenchbee,BF710,DEP,I,A2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 11:52:00 AM,United,UA892,ARR,I,G4,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 09:27:00 AM,United,UA685,DEP,3,E6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 08:57:00 PM,United,UA2182,ARR,2,D9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 09:25:00 PM,United,UA2340,ARR,3,E8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 04:43:00 PM,United,UA2216,DEP,3,E7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 05:31:00 PM,American,AA2997,ARR,1,B26,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 07:22:00 AM,United,UA1344,ARR,3,F17,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 09:42:00 AM,United,UA1721,DEP,3,F13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 08:20:00 PM,United,UA698,ARR,3,E4,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 08:47:00 AM,United,UA2647,DEP,3,E5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 08:25:00 AM,United,UA313,ARR,3,E12,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 01:33:00 PM,United,UA2225,ARR,3,E8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 09:09:00 AM,United,UA2487,DEP,3,E7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 02:41:00 PM,United,UA870,ARR,I,G6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 08:45:00 PM,Air Canada,AC745,ARR,2,D11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 08:46:00 PM,United,UA1722,ARR,3,F11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 04:04:00 PM,United,UA1931,ARR,I,G11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 11:10:00 PM,Alaska,AS3325,ARR,1,C1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 09:08:00 PM,Lufthansa,LH459,DEP,I,G9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 11:07:00 AM,United,UA888,DEP,I,G10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 01:14:00 PM,Air Canada,AC567,DEP,2,D12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 08:43:00 PM,United,UA567,ARR,3,E8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 01:11:00 PM,United,UA305,DEP,3,E11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 03:12:00 PM,United,UA208,ARR,3,E4,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 07:34:00 PM,United,UA362,ARR,3,E7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 12:36:00 AM,Alaska,AS41,ARR,1,B13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 11:54:00 AM,United,UA5286,DEP,3,F5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 12:08:00 AM,United,UA877,DEP,3,F13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 01:39:00 PM,AIR FRANCE,AF84,ARR,I,A1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 11:24:00 AM,Air Canada,AC761,ARR,2,D1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 09:05:00 PM,United,UA2423,ARR,3,F12,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 06:24:00 PM,Sun Country,SY396,DEP,1,B20,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 05:43:00 PM,United,UA5625,ARR,3,F9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 09:01:00 PM,Philippine Airlines,PR104,ARR,I,A6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 08:21:00 AM,United,UA488,ARR,3,E6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 10:10:00 PM,Alaska,AS1429,ARR,I,B2,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 03:07:00 PM,DELTA,DL750,ARR,1,C3,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 12:22:00 PM,Alaska,AS434,DEP,1,B14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 05:05:00 AM,United,UA2420,DEP,3,E7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 11:36:00 AM,United,UA35,DEP,I,G1,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 09:34:00 PM,United,UA927,ARR,I,G6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 11:01:00 PM,United,UA412,DEP,3,E4,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 01:14:00 PM,Frontier,F94202,DEP,I,B2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 02:32:00 PM,United,UA900,ARR,I,G1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 02:01:00 AM,DELTA,DL656,ARR,1,C7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 05:14:00 PM,Alaska,AS2053,DEP,1,B8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 08:52:00 AM,Alaska,AS526,ARR,1,B21,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 12:29:00 PM,Air Canada,AC762,DEP,2,D12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 11:26:00 PM,United,UA1369,DEP,3,E2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 07:00:00 PM,WestJet,WS1031,DEP,1,C4,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 11:21:00 AM,American,AA6428,DEP,1,B22,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 07:20:00 PM,JetBlue,B6233,ARR,1,B3,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 10:45:00 PM,Alaska,AS1050,ARR,1,B9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 07:09:00 AM,Air India,AI173,ARR,I,G13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 01:49:00 PM,DELTA,DL531,DEP,1,C3,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 07:31:00 PM,Turkish Airlines,TK80,DEP,I,A5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 12:04:00 PM,Southwest,WN2787,DEP,2,D6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 08:46:00 AM,United,UA565,ARR,2,D8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 11:11:00 AM,United,UA893,DEP,I,G1,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 09:46:00 AM,United,UA611,ARR,3,F14,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 07:19:00 PM,United,UA589,DEP,3,E5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 05:15:00 PM,Frontier,F91504,DEP,I,A4,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 12:28:00 PM,Alaska,AS3333,DEP,1,B13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 11:20:00 PM,United,UA436,DEP,3,E10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 08:04:00 AM,United,UA2604,DEP,3,E13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 02:33:00 PM,Alaska,AS2061,DEP,1,B17,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 07:22:00 AM,United,UA790,ARR,3,E13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 12:32:00 PM,Air Canada,AC740,DEP,2,D1,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 09:06:00 PM,DELTA,DL2054,DEP,1,C7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 08:23:00 AM,United,UA4767,ARR,3,F18,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 07:15:00 AM,United,UA1355,ARR,3,F16,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 11:46:00 AM,United,UA369,DEP,3,F12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 09:18:00 AM,Alaska,AS3468,DEP,1,B14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 11:29:00 AM,DELTA,DL2272,ARR,1,C3,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 01:17:00 AM,JetBlue,B6615,ARR,1,B3,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 07:30:00 PM,United,UA939,ARR,I,G7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 01:08:00 AM,DELTA,DL667,ARR,1,C5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 11:30:00 PM,Alaska,AS455,DEP,1,B21,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 11:45:00 PM,United,UA1145,DEP,3,E4,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 03:56:00 PM,Alaska,AS3464,ARR,1,B13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 08:04:00 AM,American,AA2904,DEP,1,B25,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 08:12:00 AM,United,UA5446,DEP,3,F9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 05:33:00 PM,United,UA1230,ARR,3,E4,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 11:30:00 PM,Vietnam Airlines,VN99,DEP,I,A6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 06:34:00 AM,American,AA2161,DEP,1,B16,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 10:14:00 AM,United,UA1116,ARR,3,F13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 03:09:00 PM,DELTA,DL717,DEP,1,C3,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 06:06:00 AM,DELTA,DL2721,DEP,1,C11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 09:07:00 AM,United,UA2487,DEP,3,E4,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 08:28:00 PM,American,AA2421,ARR,1,B22,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 05:25:00 PM,United,UA4805,DEP,3,F18,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 05:45:00 PM,United,UA5217,ARR,3,F9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 11:49:00 AM,United,UA5860,DEP,3,F9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 01:27:00 PM,EVA Air,BR7,DEP,I,A5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 12:44:00 PM,Air India,AI174,DEP,I,A1,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 10:26:00 AM,United,UA1957,ARR,3,F21,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 03:26:00 PM,United,UA4655,ARR,3,F6,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 10:07:00 PM,Hawaiian,HA12,ARR,1,B11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 04:11:00 PM,DELTA,DL1088,ARR,1,C10,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 08:10:00 PM,Alaska,AS1140,ARR,1,B21,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 12:14:00 AM,American,AA2111,DEP,1,B25,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 07:49:00 PM,DELTA,DL3991,ARR,1,C11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 04:34:00 PM,Air Canada,AC571,DEP,2,D12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 01:04:00 PM,American,AA1450,DEP,1,B23,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 11:35:00 AM,United,UA984,ARR,I,G7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 11:21:00 AM,United,UA2051,DEP,3,E6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 01:00:00 AM,United,UA805,DEP,I,G5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 03:34:00 PM,United,UA1763,ARR,3,F21,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 01:13:00 AM,American,AA3281,DEP,1,B16,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 11:45:00 AM,United,UA2041,ARR,3,E5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 09:20:00 AM,United,UA1929,DEP,3,E13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 07:27:00 PM,Southwest,WN4480,DEP,2,D7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 12:40:00 AM,United,UA5595,DEP,3,F7,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 06:36:00 AM,DELTA,DL570,DEP,1,C3,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 02:48:00 AM,ANA,NH107,DEP,I,G9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 02:10:00 PM,Porter Airlines,PD670,DEP,I,B5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 10:12:00 PM,United,UA2388,ARR,3,F11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 01:45:00 PM,American,AA2428,DEP,1,B25,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 02:02:00 PM,United,UA5805,ARR,3,E3,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 01:08:00 AM,STARLUX Airlines,JX11,DEP,I,A6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 10:14:00 AM,Alaska,AS1113,DEP,1,B9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 09:35:00 AM,American,AA6411,DEP,1,B22,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 10:50:00 PM,Alaska,AS513,ARR,1,B13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 02:08:00 PM,United,UA2313,ARR,I,G11,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 11:23:00 AM,JetBlue,B6215,ARR,1,B3,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 07:26:00 PM,United,UA2225,ARR,3,E9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 09:45:00 AM,Alaska,AS3468,DEP,1,B9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 08:55:00 AM,United,UA1928,ARR,2,D16,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 08:20:00 PM,United,UA930,DEP,I,G10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 12:47:00 PM,Southwest,WN943,DEP,2,D6,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 04:45:00 PM,United,UA208,DEP,3,F12,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 09:04:00 AM,United,UA1212,DEP,3,E5,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 12:18:00 PM,United,UA2380,DEP,3,F11,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 04:03:00 PM,United,UA45,ARR,I,G5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 12:47:00 AM,Alaska,AS2148,ARR,1,B17,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 03:11:00 PM,ZIPAIR,ZG26,ARR,I,A12,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 08:57:00 AM,United,UA1849,DEP,I,G2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/30 01:34:00 PM,Alaska,AS2062,ARR,1,B13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 09:22:00 AM,United,UA2194,DEP,3,E13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 05:49:00 PM,United,UA2862,ARR,3,E8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 08:45:00 AM,United,UA5804,DEP,3,E2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 02:29:00 PM,United,UA737,ARR,2,D15,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 09:29:00 PM,United,UA5457,ARR,3,F8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 09:44:00 PM,Alaska,AS1005,ARR,1,B18,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 05:26:00 PM,Alaska,AS3465,ARR,1,B8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/26 09:18:00 AM,United,UA487,ARR,3,F16,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 09:58:00 AM,United,UA2664,DEP,3,E3,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 05:10:00 PM,EVA Air,BR18,ARR,I,A5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 12:58:00 PM,United,UA2432,ARR,3,E9,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 07:57:00 PM,United,UA5838,ARR,3,F8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 05:07:00 PM,United,UA5575,ARR,3,E2,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 08:07:00 AM,United,UA246,ARR,2,D14,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 04:23:00 PM,United,UA5664,DEP,3,F9,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 11:23:00 AM,United,UA1008,ARR,2,D5,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 12:58:00 PM,Alaska,AS8,DEP,1,B21,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/24 12:42:00 AM,Cathay Pacific,CX851,DEP,I,A10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 11:43:00 AM,United,UA5899,ARR,3,F7,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/20 01:43:00 PM,Alaska,AS1075,DEP,1,B14,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 09:37:00 PM,AEROMEXICO,AM664,ARR,I,A12,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 11:08:00 PM,American,AA177,ARR,1,B16,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 04:40:00 PM,United,UA733,DEP,2,D15,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 02:09:00 PM,United,UA2225,ARR,3,E4,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/29 09:53:00 AM,Frontier,F91645,ARR,I,A13,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 07:32:00 AM,Alaska,AS912,DEP,1,B8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/31 05:44:00 PM,Frontier,F93581,ARR,I,A4,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/22 12:19:00 PM,AIR FRANCE,AF84,ARR,I,A8,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 01:21:00 PM,Frontier,F94202,DEP,I,B2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 11:28:00 AM,JetBlue,B6215,ARR,1,B3,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/21 05:07:00 AM,United,UA2420,DEP,2,D8,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 03:34:00 PM,United,UA968,DEP,I,G2,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/19 09:09:00 AM,Flair Airlines,F81846,ARR,I,B2,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 12:40:00 AM,United,UA512,DEP,3,E13,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/27 02:02:00 PM,United,UA1218,DEP,2,D10,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/25 03:02:00 PM,Frontier,F93361,ARR,I,A15,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/23 11:06:00 AM,United,UA852,ARR,I,G1,Arrived,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
2025/07/28 11:20:00 PM,United,UA2400,DEP,3,E4,Departed,2025/08/01 11:36:56 AM,2025/08/02 10:02:20 AM
